"id","listing_url","name","description","picture_url","zip_code","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","number_of_reviews","overall_rating","host_id","host_url","host_name","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_identity_verified","host_total_listings_count"
1107867340617772288,"https://www.airbnb.com/rooms/1108745206322267519","Modern home 1820 sq ft of luxury","Enjoy a stylish experience at this centrally-located place. This modern home, enhanced with Restoration Hardware selections, Features 2 Beds. 1 office, 2.5 baths, and designed for relaxation and entertainment. The gourmet kitchen boasts quartz countertops and custom soft-close cabinetry, a center island, and stainless steel appliances, leading to a covered patio and spacious backyard<br /><br />Master Bedroom: King Bed<br /><br />Guest Bedroom: Queen Bed<br /><br />Living Room: 2 large sofas","https://a0.muscache.com/pictures/hosting/Hosting-1108745206322267519/original/1663efc0-c9d6-46fd-b96c-2a3ef8ec96af.jpeg",78704,30.2346887500859,-97.7614401394098,"Entire home/apt",4,2.5,2,2,900,2,0,NA,79912031,"https://www.airbnb.com/users/show/79912031","Tedy","2016-06-25","N/A",NA,NA,0,1,1
5718336,"https://www.airbnb.com/rooms/945580593990078439","4x2 Apartment Near UT and Lamar!","This is a 4 bedroom, 2 bathroom condo in the heart of Austin, Texas! Just minutes from downtown, UT campus, & lots of awesome restaurants, you can't go wrong with this!!! Includes 2 tandem parking spots (must park behind one another if bringing 2 cars). Do not park behind any cars that are not in your party. The perfect place for a group trip to relax while enjoying all that Austin has to offer!<br />Read more below to see distance to all of Austin's hotspots","https://a0.muscache.com/pictures/miso/Hosting-945580593990078439/original/cbdc6141-1309-403a-9200-4fee2ce7fcc2.png",78705,30.29132,-97.74936,"Entire home/apt",10,2,4,5,76,2,11,4.64,276920863,"https://www.airbnb.com/users/show/276920863","Susana","2019-07-17","within an hour",99,100,0,1,109
1046446724556255360,"https://www.airbnb.com/rooms/1015888644998434741","Foxy Downtown Loft","Rock-Roll Downtown Loft: Stunning Views & Prime Location overlooking W 6th and the rooftop pool at Club Rio!! <br />Welcome to the Foxy Downtown Loft—your stylish gateway to the vibrant heart of the city! <br />Nestled on the iconic W6th Street, this high-rise haven offers breathtaking views and is just steps away from a bustling array of bars, great restaurants, live music, dancing, parks, swimming holes, hike and bike trails, and all the hottest spots. <br /><br />Austin STR # 2023onefive2foureights","https://a0.muscache.com/pictures/miso/Hosting-1015888644998434741/original/ae0eeb9a-8d6e-45c2-bd6e-b197f5e0ea2c.png",78701,30.2715227637147,-97.7479007697137,"Entire home/apt",3,1,1,1,178,1,13,4.69,118694365,"https://www.airbnb.com/users/show/118694365","Payton","2017-03-01","within an hour",100,100,0,1,8
1.024065610953e+18,"https://www.airbnb.com/rooms/1160962390936332990","Heated Pool • Sand V'ball • Mins>DT • Sleeps 10","Experience the eclectic charm of Austin's beloved SoLa neighborhood at this fun and funky retro retreat!<br /><br />- Grab a coffee at nearby favorite Radio<br />- Explore local boutiques along South Lamar Blvd.<br />- Venture to nearby Zilker Park for outdoor adventures<br />- Enjoy the vibrant nightlife of nearby downtown<br />- Then unwind by the wood-burning firepit or relax in the pool<br /><br />Perfect for family/group getaways. Just 10 mins to downtown! <br /><br />Makes a great home base for SXSW, ACL, F1, and all Austin has to offer!","https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE2MDk2MjM5MDkzNjMzMjk5MA%3D%3D/original/51662994-7d51-403f-bd93-897bb028c6dd.jpeg",78704,30.2344468599515,-97.7875363812379,"Entire home/apt",10,2,4,5,304,1,6,5,403685845,"https://www.airbnb.com/users/show/403685845","Jarrett","2021-05-26","within an hour",100,100,0,1,4
42335575,"https://www.airbnb.com/rooms/1157282703613490995","Spacious 2 Queen Beds Unit w/ Balcony & Pool","Embrace Austin's vibrant heart! We're in the heart of the South Congress neighborhood where you’ll find, eateries, and cool dips in Barton Springs.","https://a0.muscache.com/pictures/prohost-api/Hosting-1157282703613490995/original/de9cdb1d-2231-4e8b-a6d6-1bf432e69494.jpeg",78704,30.2522869104619,-97.746567925038,"Hotel room",4,1,1,2,310,1,0,NA,501999278,"https://www.airbnb.com/users/show/501999278","RoomPicks","2023-02-20","within an hour",94,89,0,1,4744
2435143,"https://www.airbnb.com/rooms/1080443872273633434","Austin Hillside Hideaway-2 Acre Lot + Private Pool","Austin Hillside Hideaway-2 Acre Lot + Private Pool","https://a0.muscache.com/pictures/prohost-api/Hosting-1080443872273633434/original/fc512289-ad32-43c2-a6e9-563056c37fe5.jpeg",78737,30.2232644024323,-97.9878198577685,"Entire home/apt",8,2,4,4,323,1,0,NA,300770577,"https://www.airbnb.com/users/show/300770577","I Love Dripping Springs","2019-10-07","within an hour",100,98,1,1,44
11619200,"https://www.airbnb.com/rooms/42112575","Chic, Modern South Congress 1/1","Comfortable, modern 1/1 condo in mixed-use building in on South Congress Ave. <br />Concrete floors throughout. 12 foot ceilings. Updated kitchen with new appliances and granite. Walking distance to the Little Darlin' and Aviator, and a short Uber ride to downtown, the East side, and the SoCo area.<br /><br />Note that this space was previously offered as a studio, but now we've opened up the bedroom as well. If you notice that some of the reviews mention it being a studio, that is why!","https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDIxMTI1NzU%3D/original/9894589f-db31-4046-865f-963295c290df.jpeg",78745,30.2014667374569,-97.7778613073773,"Entire home/apt",4,1,1,2,99,2,11,5,131628190,"https://www.airbnb.com/users/show/131628190","Tamara","2017-05-23","N/A",NA,NA,0,1,1
23527962,"https://www.airbnb.com/rooms/1106626912943633377","Experience The Airstream in Central Austin","Welcome to our chic Airstream Basecamp nestled in the heart of Austin. With downtown, cafes and parks in walking distance, experience the city's vibrant pulse and retreat back to your private oasis. Accommodating two, it's fitted with a bed, kitchen, bathroom, a relaxing patio with fire pit, under beautiful trees. Enjoy easy parking, Line scooters accessibility, and included essential amenities. Indulge in Austin's allure from the comfort of this luxury Airstream.","https://a0.muscache.com/pictures/hosting/Hosting-1106626912943633377/original/5003b497-55ae-4b5d-b016-24b41b778233.jpeg",78702,30.27461,-97.72776,"Entire home/apt",2,1,1,1,100,1,4,5,84503565,"https://www.airbnb.com/users/show/84503565","Jason","2016-07-18","within a few hours",100,80,0,1,10
6277444,"https://www.airbnb.com/rooms/618050811312435081","Modern & Cozy Austin Apartment","This apartment is perfect for your stay in beautiful Austin, Texas. The apartments fits 3 people comfortably with 2 in the queen size bed and 1 on the sofa. <br /><br />Located off of North Lamar, surrounded by trendy thrift shops and korean bbq. Enjoy shopping at The Domain, kayaking in Town Lake, or walking around historic Congress Ave and 6th Street.","https://a0.muscache.com/pictures/miso/Hosting-618050811312435081/original/fc3258c2-cfb0-43b3-8139-4f61406e9b9c.jpeg",78752,30.33673,-97.71402,"Entire home/apt",3,1,1,0,90,1,8,4.75,439467829,"https://www.airbnb.com/users/show/439467829","Briana","2022-01-07","N/A",NA,43,0,1,1
782614022136493696,"https://www.airbnb.com/rooms/1081415692797039073","Modern Austin Retreat near 6th, Downtown, and UT","Welcome to your Austin retreat! This 4-bed, 3.5-bath short-term rental near downtown, 6th Street, and UT Austin offers comfort and convenience. The bedrooms ensure a restful stay, while the fully equipped kitchen is perfect for gatherings. Step into the fantastic patio and backyard, an oasis in the heart of the city. With proximity to downtown, 6th Street, and UT Austin, this rental provides easy access to Austin's vibrant scene. Book your stay now and make this home in the heart of the Capital!","https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA4MTQxNTY5Mjc5NzAzOTA3Mw%3D%3D/original/5832d671-61e1-4f57-bd84-b935d3182350.jpeg",78741,30.2376133,-97.7351565,"Entire home/apt",10,3.5,4,4,290,1,1,5,114805831,"https://www.airbnb.com/users/show/114805831","Katie And Adrian","2017-02-04","within an hour",100,98,1,1,4
1145657116787926272,"https://www.airbnb.com/rooms/535768767809282600","Luxury Style 1-bedroom rental unit.","Luxury Style 1-bedroom 1-bath rental unit. This amazing unit is located in the heart of The Domain! <br /><br />Nice area for all the latest entertainment, dining and shopping. This unit is sure to make your stay very pleasurable!<br /><br />Conveniently located, walking distance to all the nearby attractions that suit your needs.","https://a0.muscache.com/pictures/miso/Hosting-535629659298327393/original/4709614b-9dba-4e84-95c2-d210f5d5232f.jpeg",78758,30.39972,-97.72236,"Entire home/apt",3,1,1,0,120,1,21,4.33,439591781,"https://www.airbnb.com/users/show/439591781","Mary","2022-01-08","N/A",NA,33,0,1,2
46124461,"https://www.airbnb.com/rooms/969140772774969625","""Private 1BR & Bath in Mueller""","Our 3-story row home offers a clean and cozy room with a queen-size bed, walk-in closet, TV, refrigerator, and a private bathroom. Embrace comfort and convenience in the heart of Austin, just 8 minutes from downtown and a short walk to Mueller Tower district, Thinkery museum, and shopping outlets. Immerse yourself in the city's vibrant music scene and indulge in local delights. Explore parks, shops, and eateries in our sustainable community. Your unforgettable Austin adventure starts here!","https://a0.muscache.com/pictures/miso/Hosting-969140772774969625/original/8ae6d9ed-abf9-41b4-ad56-aea834358de9.jpeg",78723,30.2925539970205,-97.6926499958691,"Private room",2,1,1,1,55,1,6,4.83,303664580,"https://www.airbnb.com/users/show/303664580","Olu","2019-10-21","within an hour",100,92,0,1,1
1076461656386931584,"https://www.airbnb.com/rooms/1126219975786932606","Key to Austin Serenity","Located in the Heart ♥️ of Austin.The whole group will enjoy easy access to everything from this centrally located place. Minutes from Airport, Downtown  UT Austin, St. Edwards University and Lady Bird Lake. Nestled  in a quiet neighborhood with outdoor covered patio, this place is serene with luscious trees and plants 🪴","https://a0.muscache.com/pictures/hosting/Hosting-1126219975786932606/original/48691d34-a81c-49ff-978e-4744d5bbc83a.jpeg",78741,30.2297,-97.71695,"Entire home/apt",4,2.5,2,3,99,1,2,5,18153980,"https://www.airbnb.com/users/show/18153980","Kristine","2014-07-15","within an hour",100,96,0,1,14
38225884,"https://www.airbnb.com/rooms/47291879","Home away from home","Get away from home! Ride it out the on Rhodes, find your soul in the Wurlitzer or get lost in pages on the patio. Come sit quietly in the shade close to downtown.  10 minute walk from 6th street. Looking for a summer getaway? Giving month discounts for June and July. Message me for details.","https://a0.muscache.com/pictures/miso/Hosting-47291879/original/18063997-0999-4cf9-b76e-992c3e3b9982.jpeg",78702,30.26508,-97.71717,"Private room",2,1,1,1,60,1,27,4.85,250591111,"https://www.airbnb.com/users/show/250591111","Schivona","2019-03-22","within a day",90,72,0,1,3
547849558554536256,"https://www.airbnb.com/rooms/23529922","Book Your Room Today ★ Perfect for All Travellers","Whether you are discovering Austin amazing music and good vibes, traveling for work, or taking an adventure of a lifetime, you deserve a good night sleep in this cozy bedroom.<br /><br />Our beautiful home is in a great location: 20 minutes to downtown, 15 minutes to the Domain, Round Rock, and Austin airport. The perfect stay for all!","https://a0.muscache.com/pictures/miso/Hosting-23529922/original/c4cdb3ae-f66c-466f-bc53-0db260af9cb6.jpeg",78753,30.3936,-97.64625,"Private room",2,1.5,1,1,55,1,79,4.95,39398130,"https://www.airbnb.com/users/show/39398130","Heather & Tony","2015-07-24","within a few hours",100,72,1,1,11
14747078,"https://www.airbnb.com/rooms/993413474584297518","Serenity: The Perfect Cozy 1-Bedroom Retreat","Step into a world of refined elegance at our high-rise sanctuary in the heart of Austin. Situated in the pulsating nexus of business and entertainment, revel in panoramic vistas stretching from the majestic Texas State Capitol to the electric pulse of Sixth Street, all while embracing the serene allure of the nearby Hill Country. Immerse yourself in sophistication, unmatched views, and the invigorating spirit of downtown Austin, all within arms' reach. <br /><br />STR License # OL2024028877","https://a0.muscache.com/pictures/miso/Hosting-993413474584297518/original/5af2c2ed-1af7-4171-82ab-286430ac5461.jpeg",78701,30.2705715,-97.7490675,"Entire home/apt",3,1,1,1,175,1,0,NA,19412847,"https://www.airbnb.com/users/show/19412847","Fernando","2014-08-03","within an hour",100,100,0,1,1
13140432,"https://www.airbnb.com/rooms/732435572397434149","Lux Boho Chic FREE Parking, Wi-Fi, Mins to Soco/DT","Your home away from home!<br /><br />Cozy, updated boho house 3/2 located in SoCo. Quiet neighborhood. Free Parking! Fast Wi-Fi. Full washer and dryer. Minutes away from Zilker, Rainey Street and downtown! 10 minutes from the airport. Large backyard with outdoor seating with a fire pit, dining area, and a grill to entertain. Pet friendly!<br /><br />*Airstream in the backyard is currently being remodeled. There will be no construction during your stay. So for now, it is something pretty to look at!","https://a0.muscache.com/pictures/daa24185-71ce-4b61-b26e-f3b37c8a01d3.jpg",78745,30.20251,-97.78211,"Entire home/apt",10,2,3,4,406,1,40,4.85,33300401,"https://www.airbnb.com/users/show/33300401","Morgan","2015-05-13","within an hour",100,78,0,1,3
48955585,"https://www.airbnb.com/rooms/41796207","Austin Oasis","Modern home w/ lots of natural light, high ceilings & open floorplan in small quiet neighborhood surrounded by the 200-acre Wildflower Center & Velloway bicycle park. Great views of private backyard  <br />from 2 oversized sliding glass doors overlooking heated pool, shaded, natural stone patio, hot tub, gas BBQ grill, palm trees & hammock for 2.    Located 15 mins from downtown Austin & airport. Great for SXSW, COTA, ACL, winery tours & Hill Country.  Home STR permitted since 2015.","https://a0.muscache.com/pictures/a0022401-f462-447a-8a04-abbf10db7915.jpg",78739,30.18722,-97.8688,"Entire home/apt",8,2,3,3,300,3,62,4.77,330232997,"https://www.airbnb.com/users/show/330232997","Karen","2020-01-23","within an hour",100,97,1,1,1
916018436666385792,"https://www.airbnb.com/rooms/53289261","Rustic Cabin on Slaughter Creek","Take it easy at this unique and tranquil getaway.","https://a0.muscache.com/pictures/miso/Hosting-53289261/original/e56a4b20-072b-4328-b657-d2bfdaf3aea6.jpeg",78748,30.15045,-97.82304,"Entire home/apt",1,1.5,2,2,400,1,0,NA,1434270,"https://www.airbnb.com/users/show/1434270","Jennifer","2011-11-22","within a day",100,57,1,1,3
919715021163264128,"https://www.airbnb.com/rooms/1045694977894015373","Comfy Riverside Home with Backyard 7 Min to DT","Nestled in Riverside, my 3-bedroom, 2.5-bathroom house features a spacious yard with a grill. It is very cozy and conveniently located just 7 minutes from downtown and 8 minutes from the airport. The fully equipped kitchen enhances the comfort and convenience of your stay. With ample space, a unique style, and a strategic location, my house is an ideal choice for your Austin trip. Secure your booking now and experience it firsthand!","https://a0.muscache.com/pictures/miso/Hosting-1045694977894015373/original/51e69c71-172e-4ea6-8080-cc0d4c6f0d55.jpeg",78741,30.2313139810395,-97.7167368532858,"Entire home/apt",9,2.5,3,4,109,1,8,4.88,151274404,"https://www.airbnb.com/users/show/151274404","Gabriela","2017-09-19","within an hour",100,97,1,1,7
23615500,"https://www.airbnb.com/rooms/19295842","Pets Welcome! Great Space + Backyard Near Zilker","Awesome location right in the best part of South Lamar! Barton Springs Pool and Zilker Park are only 1 mile away with all of the awesome festivals such as ACL, Blues on the Green, the Kite Festival, or just go hang out and relax with the Austin skyline as your backdrop.","https://a0.muscache.com/pictures/prohost-api/Hosting-19295842/original/13f83ffe-3786-40a8-b776-f468114d7e3f.jpeg",78704,30.25194,-97.76764,"Entire home/apt",6,1,2,3,100,1,486,4.63,50214619,"https://www.airbnb.com/users/show/50214619","Ames - Austin Vacay","2015-11-30","within an hour",98,100,0,1,31
5303366,"https://www.airbnb.com/rooms/1107401102967030232","Bright Space, Inviting Pool | The Plunge - Portoro","Enjoy this beautiful, bright, and airy home in the heart of all that South Austin has to offer. Our charming 3 bed 2 bath home exudes character, charm and class for your perfect Austin getaway. During your stay enjoy coffee on the oversized back porch, grill in the backyard, or take a quick dip in the mesmerizing private pool!","https://a0.muscache.com/pictures/prohost-api/Hosting-1107401102967030232/original/ca80e497-8492-44d5-8963-23f1b343d1f8.jpeg",78749,30.22346,-97.85935,"Entire home/apt",10,2,3,7,250,2,8,5,18253226,"https://www.airbnb.com/users/show/18253226","Portoro","2014-07-17","N/A",NA,NA,1,1,76
40285,"https://www.airbnb.com/rooms/1022608702148998828","Enormous luxury Suite Central/NE Austin","Welcome to our chic Austin retreat, just 15 min from central Austin.<br /><br />Close to many tech companies like Samsung, Dell, Tesla and Domain. Perfect for working remote. Now great discount for summer interns!","https://a0.muscache.com/pictures/hosting/Hosting-1022608702148998828/original/75d937dc-9c6d-498d-83e2-c8530bcb892d.jpeg",78754,30.3637442955457,-97.6372493160937,"Private room",3,1,1,1,57,7,1,5,61636657,"https://www.airbnb.com/users/show/61636657","Ran","2016-03-05","within an hour",100,64,0,1,2
16940438,"https://www.airbnb.com/rooms/16124855","Walk to SXSW & Bars - East 6th Bohemian SmartHome","This chic Bohemian Smart House is Located on the East Side of Austin only blocks away the trendiest bars and restaurants in the city. Located close to East 6th street, this amazing 2 bedroom home won't disappoint adventure seekers. Completely powered by Alexa's voice activated technology, this 1930's home has been transformed into a house of the future ready to make your vacation effortless. Get away from all of your stresses, and come stay at your home away from home.<br /><br />Cheers!","https://a0.muscache.com/pictures/40bd2b0b-e2d1-4208-99ef-1f3768ff453e.jpg",78702,30.26675,-97.71773,"Entire home/apt",4,2,2,2,199,3,249,4.97,19592464,"https://www.airbnb.com/users/show/19592464","Alex","2014-08-06","within an hour",100,100,1,1,1
898870903754988032,"https://www.airbnb.com/rooms/499183206642238565","Luxury Townhome + Pool | North Austin | Evonify","Please click on -show more- and read the description of the listing PRIOR to making the reservation. DONT BOOK WITHOUT READING","https://a0.muscache.com/pictures/prohost-api/Hosting-499183206642238565/original/41aa197c-2c81-4cdc-8bbd-061e6fe19890.jpeg",78728,30.45809,-97.71229,"Entire home/apt",6,2,2,3,115,1,75,4.6,274552333,"https://www.airbnb.com/users/show/274552333","Evonify","2019-07-08","within an hour",100,98,0,1,188
1025582353093188736,"https://www.airbnb.com/rooms/952982541156155649","Guest Room with Two double Beds","Keeping Austin local. <br />Deep in the heart of an eternally magnetic neighborhood, Hotel Indigo® Austin Downtown – University offers a spirited getaway for your visit to this amplified city. Surrounded by neon lights and soulful sounds, our welcoming, hotel provides a sense of community regardless of how far away you may be from home.","https://a0.muscache.com/pictures/prohost-api/Hosting-952982541156155649/original/e6e04f58-b84e-4ce2-b7bf-f4e7c1533e9c.png",78701,30.2695541604913,-97.7358321012456,"Entire home/apt",4,1,1,2,175,1,21,4.48,386381014,"https://www.airbnb.com/users/show/386381014","Indigo Austin","2021-01-28","within an hour",100,98,1,1,5
28387752,"https://www.airbnb.com/rooms/1164721204420402865","Highrise Haven","Enjoy a stylish experience at this centrally-located place.","https://a0.muscache.com/pictures/miso/Hosting-1164721204420402865/original/538097c6-6963-4847-a7f6-2a6e5b5dfdce.jpeg",78701,30.2708266399537,-97.7475783122399,"Entire home/apt",3,1,1,0,451,2,0,NA,236371702,"https://www.airbnb.com/users/show/236371702","Loki","2019-01-13","within an hour",100,96,0,1,8
564096414948416576,"https://www.airbnb.com/rooms/1169640199323716659","Modern,CozyCouple's Getaway w/Relaxing Patio!","Hello!<br /><br />This listing is a duplicate of my SUPERHOST highly rated listing:<br />airbnb.com/h/moderncozycouplesgetawaywrelaxingpatio<br /><br />Designed to manage reservations for major holidays/events in 2024. Looking forward to hosting you :)<br /><br />One bedroom oasis with a lovely outdoor balcony just steps away from restaurants, shopping, bars, and nightlife. Explore Austin on foot or by bike, but enjoy quiet seclusion, when you need to escape the excitement. The kitchen is fully equipped if you prefer to dine-in.","https://a0.muscache.com/pictures/2d4330ea-a4c5-45b8-9854-4984565dafc2.jpg",78701,30.2785291345005,-97.7443162312736,"Entire home/apt",4,1,1,0,108,1,0,NA,17896706,"https://www.airbnb.com/users/show/17896706","Mark","2014-07-09","within an hour",99,100,1,1,6
958897347726644992,"https://www.airbnb.com/rooms/1165964506060887935","Cozy SoCo Condo","This is a cozy 1 bedroom/1 bathroom condo in the heart of Austin. Enjoy a short walk to South Congress, HEB grocery store, Meteor Coffee and bike shop, Guero's, Continental Club, and a public park with trails that connect to Lady Bird Johnson Lake. You can't beat the location. The condo itself is under a gorgeous oak tree with a view of the pool. Welcome to Austin!","https://a0.muscache.com/pictures/hosting/Hosting-1165964506060887935/original/b159073c-1c5a-4727-a22e-e827af44c851.jpeg",78704,30.237359994918,-97.7539823077349,"Entire home/apt",2,1,1,1,92,20,0,NA,455375598,"https://www.airbnb.com/users/show/455375598","C.S.","2022-04-21","within a few hours",100,50,0,1,4
694348422804597504,"https://www.airbnb.com/rooms/1129926409154750373","Spacious Yard & Carport at this Cute 2-3 BR","Enjoy this amazing location! Walk to several nearby restaurants and coffee shops. <br /><br />A 2 BR house with the possibility of a 3rd and 1 full bath. One of the rooms can be used as a dedicated workspace or converted to bedroom.","https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyOTkyNjQwOTE1NDc1MDM3Mw%3D%3D/original/7724000c-204d-43f8-8122-3b5e5ba432c3.jpeg",78751,30.3130153,-97.7143773,"Entire home/apt",6,1,3,3,180,1,0,NA,683430,"https://www.airbnb.com/users/show/683430","Rob","2011-06-09","within an hour",100,61,0,1,3
747705414865563520,"https://www.airbnb.com/rooms/1065972291885299685","4x2 Spacious ATX APT by Downtown","Just minutes from downtown Austin, you're close to everything central to the great city. This 3 bed, 2 bath is the perfect cozy apartment for you & your loved ones to relax in while exploring all that Austin has to offer.<br /><br />No parking included. Must find street parking.<br />This unit is on the 2nd floor. Guests must be able to climb stairs.<br />Read more below to see distance to all of Austin's hotspots!","https://a0.muscache.com/pictures/miso/Hosting-45114887/original/e72aee21-050a-48db-8c55-9f671062dcac.jpeg",78705,30.28465,-97.74868,"Entire home/apt",9,2,4,5,76,2,6,4.17,276920863,"https://www.airbnb.com/users/show/276920863","Susana","2019-07-17","within an hour",99,100,0,1,109
734868392851609088,"https://www.airbnb.com/rooms/1112377838040049383","Lake Austin | Boat Dock | Hot Tub | Boat Slip!","LAKESIDE LANDING offers EXCLUSIVE ACCESS to our 2-level LAKE AUSTIN BOAT DOCK & BOAT SLIP just a short 3-5 minute walk from the home. Spend your days swimming, using our Stand Up Paddle board (SUP) and exploring the pristine waters of Lake Austin. Just 15 minutes from the heart of downtown, LAKESIDE LANDING is a lakeside oasis overlooking the tranquil waters of Lake Austin!  This multi-level, 4-bed, 4-bath home exudes eclectic charm and promises a stay filled with relaxation and adventure.","https://a0.muscache.com/pictures/prohost-api/Hosting-1112377838040049383/original/0d870d6f-cad4-430f-a741-2ea198a323f7.jpeg",78746,30.3344975726981,-97.8182553885829,"Entire home/apt",12,4,4,9,899,1,0,NA,152608759,"https://www.airbnb.com/users/show/152608759","Tracey","2017-09-29","within a few hours",92,93,1,1,21
937300926586455808,"https://www.airbnb.com/rooms/16766968","4-3 Westlake Home, Across St. from Lake Austin","Our home in Westlake is near waterfront dining (Hula Hut on the River), Lake Austin, Westlake Beach & minutes to downtown, from the west side of Austin. <br /><br />Spacious, 2 story, 4 bedroom, 3 bath home, situated on private, wooded lot with pool table, large cook’s kitchen, outdoor grill & 3 refrigerators. After enjoying  Austin's attractions, relax at home in the pool & jetted hot tub.  <br /><br />Central AC. Washer & Dryer. Dishwasher & Microwave.  Vaulted ceilings. Open kitchen/living. No smoking. No pets.","https://a0.muscache.com/pictures/4a2c59b3-5ec1-4284-bad9-9292950c97fc.jpg",78746,30.30196,-97.78526,"Entire home/apt",8,3,4,4,325,30,6,4.67,107485353,"https://www.airbnb.com/users/show/107485353","Chris","2016-12-16","within a day",100,100,0,1,5
22479594,"https://www.airbnb.com/rooms/41835960","1Bed/1Bath Private Suite w/ Laundry & self-checkin","Whether you’re visiting for business, fun, relaxation, or something else, this bright and inviting suite has the amenities for both short and long-term stays.<br /><br />Beautiful natural light.<br />Super cozy with an spacious feel.<br />Functional work and study space.<br />Laundry, wifi, TV.<br />Mini fridge & microwave with an HEB grocery close by.","https://a0.muscache.com/pictures/f238e57a-4c05-4380-99b2-8f807f90b40c.jpg",78753,30.388,-97.66096,"Entire home/apt",2,1,1,1,68,14,19,4.95,154595806,"https://www.airbnb.com/users/show/154595806","Heidi","2017-10-14","within an hour",100,100,0,0,1
868359046023856640,"https://www.airbnb.com/rooms/26008727","Great location for exploring Austin!","If your aim is to be conveniently located to best explore the great city of Austin, then this unit is meant for you! Centrally located directly between Downtown 6th St. and Rock Rose at The Domain, Austin’s hot spots are never far!","https://a0.muscache.com/pictures/2913d26f-f2ef-4598-beae-d26a4923ce74.jpg",78757,30.34533,-97.73523,"Entire home/apt",4,1,1,5,50,30,109,4.76,195478867,"https://www.airbnb.com/users/show/195478867","Casey","2018-06-13","within an hour",100,100,0,1,15
839318622700558720,"https://www.airbnb.com/rooms/50004987","(C) 2 Bdr mid-century apartment in Central Austin","Art and good food define this newly renovated mid-century apartment in Central Austin.   <br />Modern furnishings and local art within walking distance to over 25 eating establishments.  <br /><br />Choices include: 5000 Burnet Premier Food Trailer Park, Barbecue, Billy's on Burnet, Upper Crust Bakery, Dope Chinese, Coffee, T-locs Sonoran Hot Dogs, Italian, Japanese, Mediterranean, Mexican, Pizza, Picnik (Paleo) Little Beast Sliders, Tacos, Citizens (Vegan), Budare's (Venezuelan) and many more!","https://a0.muscache.com/pictures/7b0f0ebe-1ab8-4c0d-9d9c-a1fffedc5760.jpg",78756,30.32245,-97.73908,"Entire home/apt",4,1,2,2,199,2,29,5,165149578,"https://www.airbnb.com/users/show/165149578","Kaya","2017-12-31","within an hour",100,96,0,0,9
4795682,"https://www.airbnb.com/rooms/681607854305280879","Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool","Austin is known for its quirky nature and hodgepodge of musical and cultural tastes — and you can see it all from the comfort of the resort. You’re conveniently located just minutes from local attractions, diverse eateries, and vibrant venues.<br /><br />Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool<br />• Size: 647 - 774<br />• Kitchen: Full<br />• Baths: 1<br />• Accommodates: 4 Guests<br />• Beds: King Bed - 1  Queen Sleeper Sofa - 1","https://a0.muscache.com/pictures/prohost-api/Hosting-681607854305280879/original/2cc63a25-c5a8-41e3-9ce1-9fd249a839df.jpeg",78703,30.27553,-97.75646,"Entire home/apt",4,1,1,2,272,1,0,NA,442029804,"https://www.airbnb.com/users/show/442029804","Live Suite","2022-01-25","within an hour",98,61,0,1,3243
10996085,"https://www.airbnb.com/rooms/868890939163109450","Central Austin private 1-bdrm/1 bath apt w parking","Enjoy easy access to everything from this perfectly located home base. The entire space to yourself through this listing. Also available as a private room rental for solo travelers.","https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6ODY4ODkwOTM5MTYzMTA5NDUw/original/3a805ead-7901-403b-ab0d-d0034554a720.png",78751,30.3057849230469,-97.7263257603793,"Entire home/apt",2,1,1,1,199,2,1,4,18348256,"https://www.airbnb.com/users/show/18348256","Stephanie","2014-07-18","within an hour",100,79,1,1,4
5272399,"https://www.airbnb.com/rooms/52368571","Relaxing Spot","Kick back and relax in this calm, stylish space.  Have a backyard movie night, enjoy multiple backyard lounge spaces with TV,  Hammock, BBQ Pit, Disc Golf Basket with disc putters, enjoy a night cooking in the open floor plan, shoot some hoops in the driveway, or enjoy a good book in the reading nook.  Quick access to downtown via 183 to I-35 (13 minutes) and quick access to the Domain via 183 to 1, (9 minutes).","https://a0.muscache.com/pictures/miso/Hosting-52368571/original/69f88d6d-3f5d-435a-998e-81b6f205ae00.jpeg",78758,30.355804,-97.7090218,"Private room",2,1,1,1,52,1,18,5,85910852,"https://www.airbnb.com/users/show/85910852","Paul","2016-07-25","within an hour",100,100,0,1,2
